iteration,feature_selector,classification_model,best_model_n_features,selected_features,best_params,accuracy_train,precision_train,recall_train,f1_train,accuracy_test,precision_test,recall_test,f1_test,false_negative_test,false_positive_test
41,ENNS,XGB,6,"Pattern_4376 (0.4111),Pattern_2154 (0.3879),Pattern_543 (0.1552),Pattern_1332 (0.0457),Pattern_19 (0.0000),Pattern_132 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:6",0.875,0.8205128205128205,0.7804878048780488,0.8,0.71875,0.5454545454545454,0.6,0.5714285714285713,"MSK2199,E54,FM14,UWM1207","UWM1206,MSK1324,MSK1666,MSK620,CDC339"
42,Logit,RFC,6,"Pattern_2154 (0.1957),Pattern_4376 (0.1920),Pattern_2006 (0.1635),Pattern_1332 (0.1505),Pattern_543 (0.1502),Pattern_573 (0.1482)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.8515625,0.775,0.7560975609756098,0.7654320987654322,0.84375,1.0,0.5,0.6666666666666666,"E46,E36,MSK2384,E34,UWM1207",
42,Logit,XGB,4,"Pattern_2154 (0.5165),Pattern_2006 (0.2455),Pattern_4376 (0.1549),Pattern_573 (0.0831)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:4",0.859375,0.8108108108108109,0.7317073170731707,0.7692307692307694,0.75,0.6,0.6,0.6,"E46,E36,E34,UWM1207","E10,E60,E33,E12"
42,Lasso,RFC,10,"Pattern_2006 (0.2341),Pattern_4376 (0.2299),Pattern_2154 (0.2026),Pattern_5849 (0.0912),Pattern_5513 (0.0850),Pattern_2194 (0.0460),Pattern_4470 (0.0355),Pattern_2257 (0.0307),Pattern_1561 (0.0237),Pattern_212 (0.0214)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:10",0.859375,0.8108108108108109,0.7317073170731707,0.7692307692307694,0.84375,1.0,0.5,0.6666666666666666,"E46,E36,MSK2384,E34,UWM1207",
42,Lasso,XGB,2,"Pattern_5849 (0.7743),Pattern_2006 (0.2257)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.859375,0.8108108108108109,0.7317073170731707,0.7692307692307694,0.75,0.625,0.5,0.5555555555555556,"E46,E36,MSK2384,E34,UWM1207","E10,E33,E12"
42,ENNS,RFC,10,"Pattern_2006 (0.1903),Pattern_2154 (0.1789),Pattern_573 (0.1744),Pattern_543 (0.1605),Pattern_1332 (0.1389),Pattern_5064 (0.1211),Pattern_1688 (0.0199),Pattern_1137 (0.0119),Pattern_99 (0.0021),Pattern_94 (0.0020)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.75,feature_selector__n_features:10",0.8515625,0.775,0.7560975609756098,0.7654320987654322,0.8125,0.8333333333333334,0.5,0.625,"E46,E36,MSK2384,E34,UWM1207",E12
42,ENNS,XGB,2,"Pattern_5064 (0.5495),Pattern_2006 (0.4505)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.8515625,0.8055555555555556,0.7073170731707317,0.7532467532467532,0.75,0.625,0.5,0.5555555555555556,"E46,E36,MSK2384,E34,UWM1207","E10,E33,E12"
43,Logit,RFC,8,"Pattern_2154 (0.3318),Pattern_4376 (0.1563),Pattern_543 (0.1382),Pattern_1139 (0.1032),Pattern_573 (0.0810),Pattern_1332 (0.0698),Pattern_2006 (0.0625),Pattern_4357 (0.0572)","classifier__max_depth:6,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:8",0.8828125,0.8823529411764706,0.7317073170731707,0.8,0.8125,0.7,0.7,0.7,"E32,E38,GL79","MSK814,MSK800,UWM1206"
43,Logit,XGB,2,"Pattern_4376 (0.5746),Pattern_2154 (0.4254)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.8515625,0.8055555555555556,0.7073170731707317,0.7532467532467532,0.84375,0.7777777777777778,0.7,0.7368421052631577,"E38,GL79,MSK2384","MSK800,UWM1206"
43,Lasso,RFC,6,"Pattern_4376 (0.2590),Pattern_2154 (0.2567),Pattern_5814 (0.2449),Pattern_5513 (0.0981),Pattern_2547 (0.0778),Pattern_2194 (0.0635)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.875,0.8571428571428571,0.7317073170731707,0.7894736842105263,0.84375,0.7777777777777778,0.7,0.7368421052631577,"E32,E38,GL79","MSK800,UWM1206"
43,Lasso,XGB,6,"Pattern_5513 (0.6563),Pattern_2547 (0.2510),Pattern_4376 (0.0363),Pattern_2154 (0.0242),Pattern_5814 (0.0228),Pattern_2194 (0.0093)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:6",0.890625,0.935483870967742,0.7073170731707317,0.8055555555555556,0.875,0.8,0.8,0.8000000000000002,"E38,GL79","MSK800,UWM1206"
43,ENNS,RFC,10,"Pattern_2154 (0.4256),Pattern_4376 (0.2979),Pattern_4466 (0.2199),Pattern_94 (0.0231),Pattern_405 (0.0108),Pattern_2592 (0.0093),Pattern_1087 (0.0063),Pattern_5258 (0.0041),Pattern_5509 (0.0020),Pattern_10 (0.0011)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:10",0.8671875,0.8157894736842105,0.7560975609756098,0.7848101265822786,0.84375,0.7272727272727273,0.8,0.761904761904762,"E38,GL79","MSK814,MSK800,UWM1206"
43,ENNS,XGB,10,"Pattern_2154 (0.5195),Pattern_4466 (0.2863),Pattern_4376 (0.1942),Pattern_94 (0.0000),Pattern_5509 (0.0000),Pattern_5258 (0.0000),Pattern_405 (0.0000),Pattern_2592 (0.0000),Pattern_1087 (0.0000),Pattern_10 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:10",0.8671875,0.875,0.6829268292682927,0.767123287671233,0.8125,0.7,0.7,0.7,"E32,E38,GL79","MSK814,MSK800,UWM1206"
44,Logit,RFC,8,"Pattern_4376 (0.2639),Pattern_1332 (0.1439),Pattern_573 (0.1427),Pattern_1139 (0.1418),Pattern_4466 (0.1338),Pattern_5811 (0.1025),Pattern_4357 (0.0405),Pattern_604 (0.0310)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:0.75,feature_selector__n_features:8",0.84375,0.7560975609756098,0.7560975609756098,0.7560975609756099,0.875,1.0,0.6,0.7499999999999999,"E34,E32,E36,GL62",
44,Logit,XGB,2,"Pattern_573 (0.6001),Pattern_4376 (0.3999)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.8359375,0.7631578947368421,0.7073170731707317,0.7341772151898733,0.875,1.0,0.6,0.7499999999999999,"E34,E32,E36,GL62",
44,Lasso,RFC,8,"Pattern_4376 (0.4367),Pattern_5814 (0.1260),Pattern_4054 (0.1034),Pattern_3681 (0.0885),Pattern_4825 (0.0743),Pattern_5802 (0.0721),Pattern_4059 (0.0563),Pattern_5849 (0.0428)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:0.75,feature_selector__n_features:8",0.859375,0.7674418604651163,0.8048780487804879,0.7857142857142858,0.84375,0.8571428571428571,0.6,0.7058823529411764,"E34,E32,E36,GL62",CDC335
44,Lasso,XGB,4,"Pattern_5849 (0.4232),Pattern_4376 (0.3347),Pattern_5802 (0.1637),Pattern_5814 (0.0784)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:4",0.8359375,0.8333333333333334,0.6097560975609756,0.7042253521126761,0.84375,1.0,0.5,0.6666666666666666,"E34,E32,E36,MSK2448,GL62",
44,ENNS,RFC,2,"Pattern_4376 (0.5594),Pattern_5814 (0.4406)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:2",0.84375,0.7441860465116279,0.7804878048780488,0.761904761904762,0.875,1.0,0.6,0.7499999999999999,"E34,E32,E36,GL62",
44,ENNS,XGB,2,"Pattern_5814 (0.5595),Pattern_4376 (0.4405)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.828125,0.8275862068965517,0.5853658536585366,0.6857142857142856,0.84375,1.0,0.5,0.6666666666666666,"E34,E32,E36,MSK2448,GL62",
45,Logit,RFC,6,"Pattern_2154 (0.5224),Pattern_4466 (0.1688),Pattern_4376 (0.1435),Pattern_5811 (0.0823),Pattern_604 (0.0712),Pattern_395 (0.0118)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:1.0,feature_selector__n_features:6",0.8515625,0.7619047619047619,0.7804878048780488,0.7710843373493976,0.8125,0.7,0.7,0.7,"E54,MSK2199,MSK807","UWM1206,MSK1324,GL28"
45,Logit,XGB,8,"Pattern_2154 (0.4293),Pattern_4466 (0.4008),Pattern_5811 (0.0506),Pattern_5064 (0.0410),Pattern_1139 (0.0325),Pattern_4376 (0.0240),Pattern_395 (0.0159),Pattern_604 (0.0058)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:8",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.8125,0.7,0.7,0.7,"E54,MSK2199,MSK807","UWM1206,MSK1324,GL28"
45,Lasso,RFC,8,"Pattern_2154 (0.2762),Pattern_5845 (0.2170),Pattern_5849 (0.1805),Pattern_5513 (0.1530),Pattern_5036 (0.0641),Pattern_2257 (0.0506),Pattern_6598 (0.0311),Pattern_667 (0.0275)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:8",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.8125,0.7,0.7,0.7,"E54,MSK2199,MSK807","UWM1206,MSK1324,GL28"
45,Lasso,XGB,2,"Pattern_5036 (0.6089),Pattern_2154 (0.3911)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.859375,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.8125,0.7,0.7,0.7,"E54,MSK2199,MSK807","UWM1206,MSK1324,GL28"
45,ENNS,RFC,6,"Pattern_2154 (0.3302),Pattern_4466 (0.2322),Pattern_4376 (0.2096),Pattern_5802 (0.1014),Pattern_5845 (0.0729),Pattern_5849 (0.0537)","classifier__max_depth:4,classifier__max_features:sqrt,classifier__max_samples:1.0,feature_selector__n_features:6",0.8671875,0.8157894736842105,0.7560975609756098,0.7848101265822786,0.8125,0.7,0.7,0.7,"E54,MSK2199,MSK807","UWM1206,MSK1324,GL28"
45,ENNS,XGB,8,"Pattern_5845 (0.2835),Pattern_5849 (0.2204),Pattern_2154 (0.2180),Pattern_4466 (0.1022),Pattern_5834 (0.0914),Pattern_5814 (0.0493),Pattern_4376 (0.0289),Pattern_5802 (0.0063)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:8",0.8515625,0.8055555555555556,0.7073170731707317,0.7532467532467532,0.75,0.625,0.5,0.5555555555555556,"E54,CDC344,MSK2199,MSK807,GL23","UWM1206,MSK1324,GL28"
46,Logit,RFC,10,"Pattern_4376 (0.1701),Pattern_2154 (0.1517),Pattern_4466 (0.1214),Pattern_1332 (0.1128),Pattern_573 (0.1050),Pattern_543 (0.0797),Pattern_2006 (0.0756),Pattern_604 (0.0732),Pattern_5811 (0.0653),Pattern_395 (0.0452)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.75,feature_selector__n_features:10",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.8125,0.7,0.7,0.7,"E36,GL62,FM14","E39,MSK620,MSK1666"
46,Logit,XGB,10,"Pattern_4376 (0.7276),Pattern_2154 (0.1926),Pattern_4466 (0.0269),Pattern_1332 (0.0146),Pattern_2006 (0.0100),Pattern_5811 (0.0065),Pattern_604 (0.0059),Pattern_395 (0.0055),Pattern_543 (0.0055),Pattern_573 (0.0048)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:10",0.890625,0.8857142857142857,0.7560975609756098,0.8157894736842105,0.8125,0.75,0.6,0.6666666666666665,"E36,GL62,E38,FM14","MSK620,MSK1666"
46,Lasso,RFC,10,"Pattern_4376 (0.2990),Pattern_2154 (0.2048),Pattern_1332 (0.1377),Pattern_4466 (0.1182),Pattern_4054 (0.0893),Pattern_2870 (0.0564),Pattern_667 (0.0527),Pattern_1812 (0.0217),Pattern_5036 (0.0140),Pattern_6530 (0.0061)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:1.0,feature_selector__n_features:10",0.875,0.8205128205128205,0.7804878048780488,0.8,0.8125,0.7,0.7,0.7,"E36,GL62,FM14","E39,MSK620,MSK1666"
46,Lasso,XGB,10,"Pattern_5036 (0.4882),Pattern_6530 (0.3042),Pattern_4054 (0.1260),Pattern_4376 (0.0312),Pattern_2154 (0.0255),Pattern_1812 (0.0125),Pattern_1332 (0.0066),Pattern_2870 (0.0040),Pattern_4466 (0.0019),Pattern_667 (0.0000)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:10",0.9140625,0.9166666666666666,0.8048780487804879,0.8571428571428571,0.8125,0.7,0.7,0.7,"GL62,E38,FM14","UWM1196,MSK620,MSK1666"
46,ENNS,RFC,6,"Pattern_4376 (0.4337),Pattern_2154 (0.3381),Pattern_6517 (0.0868),Pattern_6743 (0.0797),Pattern_4684 (0.0327),Pattern_6530 (0.0290)","classifier__max_depth:6,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:6",0.8828125,0.8823529411764706,0.7317073170731707,0.8,0.8125,0.75,0.6,0.6666666666666665,"E36,GL62,E38,FM14","MSK620,MSK1666"
46,ENNS,XGB,8,"Pattern_6530 (0.4562),Pattern_4684 (0.4195),Pattern_2154 (0.0782),Pattern_4376 (0.0428),Pattern_6517 (0.0033),Pattern_918 (0.0000),Pattern_6743 (0.0000),Pattern_405 (0.0000)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.3,classifier__max_depth:4,feature_selector__n_features:8",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.8125,0.75,0.6,0.6666666666666665,"E36,GL62,E38,FM14","MSK620,MSK1666"
47,Logit,RFC,8,"Pattern_2154 (0.3979),Pattern_2006 (0.1932),Pattern_573 (0.1188),Pattern_543 (0.1164),Pattern_4376 (0.0553),Pattern_3795 (0.0485),Pattern_4466 (0.0397),Pattern_1332 (0.0302)","classifier__max_depth:4,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:8",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.75,1.0,0.2,0.3333333333333333,"FM14,GL122,GL62,MSK2199,MSK2384,MSK807,E38,UWM1207",
47,Logit,XGB,4,"Pattern_2154 (0.4801),Pattern_573 (0.2743),Pattern_2006 (0.2454),Pattern_4376 (0.0002)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:4",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.75,1.0,0.2,0.3333333333333333,"FM14,GL122,GL62,MSK2199,MSK2384,MSK807,E38,UWM1207",
47,Lasso,RFC,6,"Pattern_2154 (0.3084),Pattern_573 (0.2551),Pattern_2006 (0.2301),Pattern_5849 (0.0724),Pattern_5513 (0.0698),Pattern_2547 (0.0643)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.8984375,0.85,0.8292682926829268,0.8395061728395061,0.75,1.0,0.2,0.3333333333333333,"FM14,GL122,GL62,MSK2199,MSK2384,MSK807,E38,UWM1207",
47,Lasso,XGB,10,"Pattern_5849 (0.3852),Pattern_6497 (0.3286),Pattern_2547 (0.1856),Pattern_573 (0.0535),Pattern_2154 (0.0327),Pattern_5513 (0.0096),Pattern_891 (0.0026),Pattern_5802 (0.0010),Pattern_2006 (0.0010),Pattern_6409 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:10",0.921875,0.9428571428571428,0.8048780487804879,0.868421052631579,0.75,1.0,0.2,0.3333333333333333,"FM14,GL122,GL62,MSK2199,MSK2384,MSK807,E38,UWM1207",
47,ENNS,RFC,6,"Pattern_2154 (0.3253),Pattern_573 (0.2575),Pattern_5595 (0.2081),Pattern_4248 (0.1665),Pattern_6538 (0.0297),Pattern_64 (0.0129)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.890625,0.8461538461538461,0.8048780487804879,0.8250000000000001,0.75,1.0,0.2,0.3333333333333333,"FM14,GL122,GL62,MSK2199,MSK2384,MSK807,E38,UWM1207",
47,ENNS,XGB,8,"Pattern_5849 (0.8024),Pattern_5595 (0.0939),Pattern_2154 (0.0548),Pattern_573 (0.0472),Pattern_4248 (0.0009),Pattern_4825 (0.0007),Pattern_6538 (0.0000),Pattern_64 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:4,feature_selector__n_features:8",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.75,1.0,0.2,0.3333333333333333,"FM14,GL122,GL62,MSK2199,MSK2384,MSK807,E38,UWM1207",
48,Logit,RFC,6,"Pattern_2154 (0.2918),Pattern_4466 (0.2242),Pattern_4376 (0.2123),Pattern_543 (0.1581),Pattern_1332 (0.0743),Pattern_573 (0.0393)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:6",0.8515625,0.775,0.7560975609756098,0.7654320987654322,0.84375,0.6923076923076923,0.9,0.7826086956521738,E7,"CDC340,GL28,MSK814,CDC339"
48,Logit,XGB,6,"Pattern_2154 (0.3697),Pattern_4376 (0.2840),Pattern_4466 (0.2258),Pattern_543 (0.0710),Pattern_1332 (0.0342),Pattern_573 (0.0153)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:6",0.859375,0.8484848484848485,0.6829268292682927,0.7567567567567567,0.875,0.8,0.8,0.8000000000000002,"E32,E7","MSK814,CDC339"
48,Lasso,RFC,4,"Pattern_2154 (0.3429),Pattern_4376 (0.3042),Pattern_4466 (0.2685),Pattern_1812 (0.0843)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:4",0.859375,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.84375,0.6923076923076923,0.9,0.7826086956521738,E7,"CDC340,GL28,MSK814,CDC339"
48,Lasso,XGB,2,"Pattern_4376 (0.5861),Pattern_2154 (0.4139)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.84375,0.8181818181818182,0.6585365853658537,0.7297297297297297,0.875,0.75,0.9,0.8181818181818182,E7,"CDC340,GL28,CDC339"
48,ENNS,RFC,2,"Pattern_2154 (0.5050),Pattern_4376 (0.4950)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:2",0.84375,0.7560975609756098,0.7560975609756098,0.7560975609756099,0.84375,0.6923076923076923,0.9,0.7826086956521738,E7,"CDC340,GL28,MSK814,CDC339"
48,ENNS,XGB,2,"Pattern_4376 (0.5861),Pattern_2154 (0.4139)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.84375,0.8181818181818182,0.6585365853658537,0.7297297297297297,0.875,0.75,0.9,0.8181818181818182,E7,"CDC340,GL28,CDC339"
49,Logit,RFC,4,"Pattern_2154 (0.4952),Pattern_543 (0.2126),Pattern_573 (0.1851),Pattern_1332 (0.1071)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:0.75,feature_selector__n_features:4",0.8359375,0.7380952380952381,0.7560975609756098,0.746987951807229,0.875,0.875,0.7,0.7777777777777777,"E46,GL122,E54",MSK620
49,Logit,XGB,2,"Pattern_543 (0.5638),Pattern_2154 (0.4362)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.8515625,0.84375,0.6585365853658537,0.7397260273972602,0.875,0.875,0.7,0.7777777777777777,"E46,GL122,E54",MSK620
49,Lasso,RFC,8,"Pattern_2154 (0.1822),Pattern_543 (0.1518),Pattern_4054 (0.1401),Pattern_2297 (0.1251),Pattern_4376 (0.1248),Pattern_5814 (0.1135),Pattern_5802 (0.1076),Pattern_2547 (0.0550)","classifier__max_depth:4,classifier__max_features:sqrt,classifier__max_samples:1.0,feature_selector__n_features:8",0.8828125,0.825,0.8048780487804879,0.8148148148148149,0.875,0.875,0.7,0.7777777777777777,"E46,GL122,E54",MSK620
49,Lasso,XGB,8,"Pattern_2547 (0.3499),Pattern_2154 (0.2305),Pattern_4054 (0.1419),Pattern_2297 (0.1070),Pattern_543 (0.0824),Pattern_4376 (0.0366),Pattern_5814 (0.0274),Pattern_5802 (0.0242)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:8",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.875,0.875,0.7,0.7777777777777777,"E46,GL122,E54",MSK620
49,ENNS,RFC,6,"Pattern_2154 (0.4243),Pattern_4054 (0.3270),Pattern_3359 (0.1535),Pattern_4541 (0.0340),Pattern_1694 (0.0320),Pattern_6598 (0.0292)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.875,0.8205128205128205,0.7804878048780488,0.8,0.875,0.875,0.7,0.7777777777777777,"E46,GL122,E54",MSK620
49,ENNS,XGB,10,"Pattern_4054 (0.4652),Pattern_2154 (0.4256),Pattern_3359 (0.1092),Pattern_6598 (0.0000),Pattern_4624 (0.0000),Pattern_4541 (0.0000),Pattern_35 (0.0000),Pattern_2817 (0.0000),Pattern_20 (0.0000),Pattern_1694 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:10",0.859375,0.7555555555555555,0.8292682926829268,0.7906976744186047,0.875,0.8,0.8,0.8000000000000002,"GL122,E54","MSK809,MSK620"
